"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"550331","16202E","BLACK PHOTO ALBUM ",2,"17-04-2011 13:43",0.5,15555,"United Kingdom"
"550331","16202A","PASTEL PINK PHOTO ALBUM ",4,"17-04-2011 13:43",0.5,15555,"United Kingdom"
"550331","16202B","PASTEL BLUE PHOTO ALBUM ",5,"17-04-2011 13:43",0.5,15555,"United Kingdom"
"550333","84818","DANISH ROSE PHOTO FRAME",12,"17-04-2011 14:06",2.55,15410,"United Kingdom"
"550341","21174","POTTERING IN THE SHED METAL SIGN",24,"17-04-2011 15:53",2.08,13018,"United Kingdom"
"550344","22546","MINI JIGSAW PURDEY",480,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22544","MINI JIGSAW SPACEBOY",480,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22543","MINI JIGSAW BAKE A CAKE ",480,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22540","MINI JIGSAW CIRCUS PARADE ",480,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22536","MAGIC DRAWING SLATE PURDEY",576,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22534","MAGIC DRAWING SLATE SPACEBOY ",576,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22533","MAGIC DRAWING SLATE BAKE A CAKE ",576,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22531","MAGIC DRAWING SLATE CIRCUS PARADE  ",576,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22561","WOODEN SCHOOL COLOURING SET",288,"18-04-2011 09:00",1.45,12754,"Japan"
"550344","22489","PACK OF 12 TRADITIONAL CRAYONS",576,"18-04-2011 09:00",0.36,12754,"Japan"
"550344","22494","EMERGENCY FIRST AID TIN ",96,"18-04-2011 09:00",1.06,12754,"Japan"
"550344","21260","FIRST AID TIN",96,"18-04-2011 09:00",2.75,12754,"Japan"
"550352","17091A","LAVENDER INCENSE IN TIN",4,"18-04-2011 10:21",0.38,16719,"United Kingdom"
"550352","84360","TABLE LAMP WHITE SHADE WOOD BASE",3,"18-04-2011 10:21",5.95,16719,"United Kingdom"
"550357","84946","ANTIQUE SILVER T-LIGHT GLASS",48,"18-04-2011 10:35",1.25,16617,"United Kingdom"
"550359","85170C","SET/6 EAU DE NIL BIRD T-LIGHTS",10,"18-04-2011 10:41",2.1,17841,"United Kingdom"
"550359","22241","GARLAND WOODEN HAPPY EASTER",17,"18-04-2011 10:41",1.25,17841,"United Kingdom"
"550359","20886","BOX OF 9 PEBBLE CANDLES",3,"18-04-2011 10:41",1.95,17841,"United Kingdom"
"550359","46138B","BLUE CHENILLE SHAGGY CUSHION COVER ",4,"18-04-2011 10:41",1.95,17841,"United Kingdom"
"550359","23060","HEART BEADED TRELLIS DECORATION",2,"18-04-2011 10:41",2.08,17841,"United Kingdom"
"550359","22597","MUSICAL ZINC HEART DECORATION ",1,"18-04-2011 10:41",0.85,17841,"United Kingdom"
"550359","21137","BLACK RECORD COVER FRAME",14,"18-04-2011 10:41",3.75,17841,"United Kingdom"
"550360","20848","ZINC HEART LATTICE CHARGER SMALL",3,"18-04-2011 10:55",2.95,14978,"United Kingdom"
"550361","23057","GEMSTONE CHANDELIER T-LIGHT HOLDER",48,"18-04-2011 11:10",4.15,13082,"United Kingdom"
"550361","21829","DINOSAUR KEYRINGS ASSORTED",432,"18-04-2011 11:10",0.18,13082,"United Kingdom"
"550362","22353","LUNCH BOX WITH CUTLERY FAIRY CAKES ",3,"18-04-2011 11:13",2.55,13113,"United Kingdom"
"550362","21198","WHITE HEART CONFETTI IN TUBE",3,"18-04-2011 11:13",1.65,13113,"United Kingdom"
"550362","22501","PICNIC BASKET WICKER LARGE",32,"18-04-2011 11:13",8.5,13113,"United Kingdom"
"550389","22996","TRAVEL CARD WALLET VINTAGE TICKET",6,"18-04-2011 11:53",0.42,17284,"United Kingdom"
"550437","21896","POTTING SHED TWINE",12,"18-04-2011 12:14",2.1,16923,"United Kingdom"
"550439","22774","RED DRAWER KNOB ACRYLIC EDWARDIAN",30,"18-04-2011 12:17",1.25,18231,"United Kingdom"
"550439","35001G","HAND OPEN SHAPE GOLD",4,"18-04-2011 12:17",4.25,18231,"United Kingdom"
"550439","22671","FRENCH LAUNDRY SIGN BLUE METAL",6,"18-04-2011 12:17",1.65,18231,"United Kingdom"
"550439","22672","FRENCH BATHROOM SIGN BLUE METAL",6,"18-04-2011 12:17",1.65,18231,"United Kingdom"
"550446","21314","SMALL GLASS HEART TRINKET POT",32,"18-04-2011 12:36",2.1,13871,"United Kingdom"
"550446","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",16,"18-04-2011 12:36",3.75,13871,"United Kingdom"
"550447","21770","OPEN CLOSED METAL SIGN",4,"18-04-2011 12:36",4.95,16033,"United Kingdom"
"550447","22407","MONEY BOX FIRST ADE DESIGN",3,"18-04-2011 12:36",1.25,16033,"United Kingdom"
"550447","22093","MOTORING TISSUE BOX",2,"18-04-2011 12:36",1.25,16033,"United Kingdom"
"550453","21693","SMALL HAMMERED SILVER CANDLEPOT ",24,"18-04-2011 12:58",2.95,16226,"United Kingdom"
"C550456","47566B","TEA TIME PARTY BUNTING",1300,"18-04-2011 13:08",2.55,15749,"United Kingdom"
"550457","20716","PARTY FOOD SHOPPER BAG",100,"18-04-2011 13:12",1.06,13798,"United Kingdom"
"550457","79030G","TUMBLER NEW ENGLAND",12,"18-04-2011 13:12",0.39,13798,"United Kingdom"
"550457","79164","BLACK WINE GLASS",30,"18-04-2011 13:12",0.39,13798,"United Kingdom"
"550458","21454","PAINTED PINK RABBIT ",7,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","21693","SMALL HAMMERED SILVER CANDLEPOT ",2,"18-04-2011 13:13",5.79,NA,"United Kingdom"
"550458","22241","GARLAND WOODEN HAPPY EASTER",10,"18-04-2011 13:13",2.46,NA,"United Kingdom"
"550458","22381","TOY TIDY PINK POLKADOT",6,"18-04-2011 13:13",4.13,NA,"United Kingdom"
"550458","22712","CARD DOLLY GIRL ",2,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","22713","CARD I LOVE LONDON ",5,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","22716","CARD CIRCUS PARADE",3,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","22815","CARD PSYCHEDELIC APPLES",4,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","23157","SET OF 6 NATIVITY MAGNETS ",2,"18-04-2011 13:13",4.13,NA,"United Kingdom"
"550458","23253","16 PIECE CUTLERY SET PANTRY DESIGN",1,"18-04-2011 13:13",33.29,NA,"United Kingdom"
"550458","37476","CONDIMENT TRAY 4 BOWLS AND 4 SPOONS",3,"18-04-2011 13:13",8.29,NA,"United Kingdom"
"550458","46126A","ELVIS WALLHANGING / CURTAIN",3,"18-04-2011 13:13",2.46,NA,"United Kingdom"
"550458","20707","CRAZY DAISY HEART DECORATION",8,"18-04-2011 13:13",0.83,NA,"United Kingdom"
"550458","85099B","JUMBO BAG RED RETROSPOT",18,"18-04-2011 13:13",2.46,NA,"United Kingdom"
"550459","23057","BEADED CHANDELIER T-LIGHT HOLDER",1,"18-04-2011 13:17",4.95,18116,"United Kingdom"
"550459","21294","ETCHED GLASS COASTER",5,"18-04-2011 13:17",0.39,18116,"United Kingdom"
"550459","37340","MULTICOLOUR SPRING FLOWER MUG",10,"18-04-2011 13:17",0.39,18116,"United Kingdom"
"550459","79164","BLACK WINE GLASS",18,"18-04-2011 13:17",0.39,18116,"United Kingdom"
"550460","47556B","did  a credit  and did not tick ret",1300,"18-04-2011 13:18",0,NA,"United Kingdom"
"550464","20754","RETROSPOT RED WASHING UP GLOVES",10,"18-04-2011 13:30",2.1,16550,"United Kingdom"
"550464","84828","JUNGLE POPSICLES ICE LOLLY MOULDS",8,"18-04-2011 13:30",1.25,16550,"United Kingdom"
"550464","44234","ASSORTED CIRCULAR MOBILE",24,"18-04-2011 13:30",0.21,16550,"United Kingdom"
"550464","82578","KITCHEN METAL SIGN",5,"18-04-2011 13:30",0.55,16550,"United Kingdom"
"550467","16014","SMALL CHINESE STYLE SCISSOR",3,"18-04-2011 13:36",0.42,18009,"United Kingdom"
"550467","16016","LARGE CHINESE STYLE SCISSOR",3,"18-04-2011 13:36",0.85,18009,"United Kingdom"
"550467","90123C","GREEN HEART OF GLASS BRACELET",4,"18-04-2011 13:36",5.95,18009,"United Kingdom"
"550469","85144","JARDIN ETCHED GLASS CHEESE DISH",5,"18-04-2011 13:46",1.95,16399,"United Kingdom"
"550470","21880","RED RETROSPOT TAPE",8,"18-04-2011 13:49",0.42,NA,"United Kingdom"
"550470","22355","CHARLOTTE BAG SUKI DESIGN",9,"18-04-2011 13:49",1.63,NA,"United Kingdom"
"550470","22933","BAKING MOULD EASTER EGG MILK CHOC",7,"18-04-2011 13:49",3.29,NA,"United Kingdom"
"550470","23348","CHILDRENS TOY COOKING UTENSIL SET",1,"18-04-2011 13:49",4.13,NA,"United Kingdom"
"550470","79030G","TUMBLER NEW ENGLAND",1,"18-04-2011 13:49",5.79,NA,"United Kingdom"
"550470","84536B","FAIRY CAKES NOTEBOOK A7 SIZE",14,"18-04-2011 13:49",0.83,NA,"United Kingdom"
"550470","16238","PARTY TIME PENCIL ERASERS",2,"18-04-2011 13:49",0.42,NA,"United Kingdom"
"550470","21084","SET/6 COLLAGE PAPER CUPS",8,"18-04-2011 13:49",0.83,NA,"United Kingdom"
"550470","21090","SET/6 COLLAGE PAPER PLATES",8,"18-04-2011 13:49",0.83,NA,"United Kingdom"
"550470","90214F","LETTER ""F"" BLING KEY RING",2,"18-04-2011 13:49",0.83,NA,"United Kingdom"
"550471","90181C","BLACK GLASS/SHELL/PEARL NECKLACE",1,"18-04-2011 13:52",9.15,NA,"United Kingdom"
"550471","21403","BLUE EGG  SPOON",7,"18-04-2011 13:52",0.42,NA,"United Kingdom"
"550471","22421","LIPSTICK PEN FUSCHIA",19,"18-04-2011 13:52",0.83,NA,"United Kingdom"
"550471","22775","PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",5,"18-04-2011 13:52",2.46,NA,"United Kingdom"
"550471","79030G","TUMBLER NEW ENGLAND",2,"18-04-2011 13:52",5.79,NA,"United Kingdom"
"550471","84598","BOYS ALPHABET IRON ON PATCHES",9,"18-04-2011 13:52",0.21,NA,"United Kingdom"
"550471","84970S","HANGING HEART ZINC T-LIGHT HOLDER",7,"18-04-2011 13:52",2.08,NA,"United Kingdom"
"550471","84978","HANGING HEART JAR T-LIGHT HOLDER",30,"18-04-2011 13:52",2.46,NA,"United Kingdom"
"550474","23004","TRAVEL CARD WALLET PANTRY",3,"18-04-2011 13:58",0.83,NA,"United Kingdom"
"550474","23348","CHILDRENS TOY COOKING UTENSIL SET",3,"18-04-2011 13:58",4.13,NA,"United Kingdom"
"550474","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",7,"18-04-2011 13:58",2.46,NA,"United Kingdom"
"550474","gift_0001_20","Dotcomgiftshop Gift Voucher £20.00",2,"18-04-2011 13:58",16.67,NA,"United Kingdom"
"550474","21090","SET/6 COLLAGE PAPER PLATES",25,"18-04-2011 13:58",0.83,NA,"United Kingdom"
"550474","21654","RIDGED GLASS FINGER BOWL",4,"18-04-2011 13:58",1.63,NA,"United Kingdom"
"C550475","37449","CERAMIC CAKE STAND + HANGING CAKES",7,"18-04-2011 13:59",8.5,13798,"United Kingdom"
"C550475","21232","STRAWBERRY CERAMIC TRINKET BOX",14,"18-04-2011 13:59",1.06,13798,"United Kingdom"
"550476","84997A","CHILDRENS CUTLERY POLKADOT GREEN ",24,"18-04-2011 14:00",3.39,15769,"United Kingdom"
"550477","21683","MEDIUM MEDINA STAMPED METAL BOWL ",3,"18-04-2011 14:01",2.95,17338,"United Kingdom"
"550477","23066","SMALL DECO JEWELLERY STAND",2,"18-04-2011 14:01",8.25,17338,"United Kingdom"
"550477","23068","ALUMINIUM STAMPED HEART",4,"18-04-2011 14:01",2.49,17338,"United Kingdom"
"550479","21705","BAG 500g SWIRLY MARBLES",24,"18-04-2011 14:01",1.65,15625,"United Kingdom"
"550480","21240","BLUE POLKADOT CUP",15,"18-04-2011 14:05",0.85,13069,"United Kingdom"
"550480","23204","CHARLOTTE BAG APPLES DESIGN",3,"18-04-2011 14:05",0.85,13069,"United Kingdom"
"550481","22499","WOODEN UNION JACK BUNTING",20,"18-04-2011 14:08",5.95,17634,"United Kingdom"
"550487","23075","DOUBLE CERAMIC PARLOUR HOOK",4,"18-04-2011 14:21",4.15,18219,"United Kingdom"
"550488","23004","TRAVEL CARD WALLET PANTRY",10,"18-04-2011 14:27",0.42,16729,"United Kingdom"
"550488","23000","TRAVEL CARD WALLET TRANSPORT",10,"18-04-2011 14:27",0.42,16729,"United Kingdom"
"550488","79026B","S/4 ICON COASTER,ELVIS LIVES",12,"18-04-2011 14:27",0.39,16729,"United Kingdom"
"550488","35912B","WHITE/PINK CHICK DECORATION",4,"18-04-2011 14:27",1.25,16729,"United Kingdom"
"550488","21179","NO JUNK MAIL METAL SIGN",7,"18-04-2011 14:27",1.25,16729,"United Kingdom"
"550488","20985","HEART CALCULATOR",5,"18-04-2011 14:27",1.25,16729,"United Kingdom"
"550488","22312","OFFICE MUG WARMER POLKADOT",5,"18-04-2011 14:27",2.95,16729,"United Kingdom"
"550488","84535A","ENGLISH ROSE NOTEBOOK A6 SIZE",8,"18-04-2011 14:27",0.65,16729,"United Kingdom"
"550488","20996","JAZZ HEARTS ADDRESS BOOK",8,"18-04-2011 14:27",0.42,16729,"United Kingdom"
"550488","22062","CERAMIC BOWL WITH LOVE HEART DESIGN",28,"18-04-2011 14:27",0.83,16729,"United Kingdom"
"550490","23153","ZINC SWEETHEART WIRE LETTER RACK",4,"18-04-2011 14:32",3.75,17054,"United Kingdom"
"550493","23205","CHARLOTTE BAG VINTAGE ALPHABET ",1,"18-04-2011 14:50",0.85,15311,"United Kingdom"
"550493","71279","PINK GLASS CANDLEHOLDER",24,"18-04-2011 14:50",2.55,15311,"United Kingdom"
"C550494","75049L","LARGE CIRCULAR MIRROR MOBILE",7,"18-04-2011 14:54",0.85,15311,"United Kingdom"
"550496","22129","PARTY CONES CANDY TREE DECORATION",1,"18-04-2011 15:05",8.29,NA,"United Kingdom"
"550496","22492","MINI PAINT SET VINTAGE ",5,"18-04-2011 15:05",1.63,NA,"United Kingdom"
"550496","23199","JUMBO BAG APPLES",1,"18-04-2011 15:05",4.13,NA,"United Kingdom"
"550496","84946","ANTIQUE SILVER T-LIGHT GLASS",16,"18-04-2011 15:05",2.46,NA,"United Kingdom"
"550496","20707","CRAZY DAISY HEART DECORATION",5,"18-04-2011 15:05",0.83,NA,"United Kingdom"
"550496","21390","FILIGRIS HEART WITH BUTTERFLY",50,"18-04-2011 15:05",2.46,NA,"United Kingdom"
"550496","22674","FRENCH TOILET SIGN BLUE METAL",10,"18-04-2011 15:05",1.25,NA,"United Kingdom"
"550496","85232D","SET/3 DECOUPAGE STACKING TINS",4,"18-04-2011 15:05",4.95,NA,"United Kingdom"
"550499","16052","TEATIME PUSH DOWN RUBBER",1,"18-04-2011 15:16",0.83,NA,"United Kingdom"
"550499","22087","PAPER BUNTING WHITE LACE",11,"18-04-2011 15:16",5.79,NA,"United Kingdom"
"550499","22341","LOVE GARLAND PAINTED ZINC ",5,"18-04-2011 15:16",3.29,NA,"United Kingdom"
"550499","84946","ANTIQUE SILVER T-LIGHT GLASS",21,"18-04-2011 15:16",2.46,NA,"United Kingdom"
"550499","90036C","FLOWER GLASS GARLAND NECKL.36""BLUE",1,"18-04-2011 15:16",7.9,NA,"United Kingdom"
"550500","23204","CHARLOTTE BAG APPLES DESIGN",1,"18-04-2011 15:26",1.63,NA,"United Kingdom"
"550500","23205","CHARLOTTE BAG VINTAGE ALPHABET ",4,"18-04-2011 15:26",1.63,NA,"United Kingdom"
"550500","71459","HANGING JAM JAR T-LIGHT HOLDER",20,"18-04-2011 15:26",1.66,NA,"United Kingdom"
"550500","84978","HANGING HEART JAR T-LIGHT HOLDER",15,"18-04-2011 15:26",2.46,NA,"United Kingdom"
"550500","85026B","EAU DE NILE JEWELLED T-LIGHT HOLDER",1,"18-04-2011 15:26",1.63,NA,"United Kingdom"
"550500","85093","CANDY SPOT EGG WARMER HARE",11,"18-04-2011 15:26",0.83,NA,"United Kingdom"
"550500","90214T","LETTER ""T"" BLING KEY RING",2,"18-04-2011 15:26",0.83,NA,"United Kingdom"
"550500","22686","FRENCH BLUE METAL DOOR SIGN No",8,"18-04-2011 15:26",1.25,NA,"United Kingdom"
"550500","22672","FRENCH BATHROOM SIGN BLUE METAL",7,"18-04-2011 15:26",1.65,NA,"United Kingdom"
"550500","22674","FRENCH TOILET SIGN BLUE METAL",14,"18-04-2011 15:26",1.25,NA,"United Kingdom"
"550500","15056BL","EDWARDIAN PARASOL BLACK",25,"18-04-2011 15:26",5.95,NA,"United Kingdom"
"550500","22037","ROBOT BIRTHDAY CARD",4,"18-04-2011 15:26",0.83,NA,"United Kingdom"
"550500","22090","PAPER BUNTING RETROSPOT",13,"18-04-2011 15:26",5.79,NA,"United Kingdom"
"550500","22178","VICTORIAN GLASS HANGING T-LIGHT",16,"18-04-2011 15:26",2.46,NA,"United Kingdom"
"550501","35915C","",30,"18-04-2011 15:28",0,NA,"United Kingdom"
"550502","84535A","",320,"18-04-2011 15:29",0,NA,"United Kingdom"
"550512","23075","PARLOUR CERAMIC WALL HOOK",4,"18-04-2011 16:31",4.15,18069,"United Kingdom"
"550512","20796","SMALL BLUE PROVENCAL CERAMIC BALL",3,"18-04-2011 16:31",1.65,18069,"United Kingdom"
"550513","84927F","PSYCHEDELIC TILE HOOK",2,"18-04-2011 16:37",2.1,16928,"United Kingdom"
"550513","84927A","WAKE UP COCKEREL TILE HOOK",2,"18-04-2011 16:37",2.1,16928,"United Kingdom"
"550513","21561","DINOSAUR LUNCH BOX WITH CUTLERY",4,"18-04-2011 16:37",2.55,16928,"United Kingdom"
"550515","22597","MUSICAL ZINC HEART DECORATION ",4,"18-04-2011 17:29",0.85,14502,"United Kingdom"
"550515","21402","RED  EGG  SPOON",4,"18-04-2011 17:29",0.12,14502,"United Kingdom"
"550516","21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",9,"18-04-2011 17:32",9.95,14502,"United Kingdom"
"550517","23073","GEORGIAN TRINKET BOX",2,"19-04-2011 08:17",12.5,14352,"United Kingdom"
"550518","21922","UNION STRIPE WITH FRINGE  HAMMOCK",6,"19-04-2011 08:55",7.95,16628,"United Kingdom"
"550520","84549","CROCHET WHITE RABBIT KEYRING ",6,"19-04-2011 09:43",1.65,16170,"United Kingdom"
"550525","84723","CHERRY BLOSSOM CANVAS ART PICTURE",2,"19-04-2011 10:19",7.95,14672,"United Kingdom"
"550525","21592","RETROSPOT CIGAR BOX MATCHES ",6,"19-04-2011 10:19",1.25,14672,"United Kingdom"
"550525","85062","PEARL CRYSTAL PUMPKIN T-LIGHT HLDR",18,"19-04-2011 10:19",1.65,14672,"United Kingdom"
"550525","21614","SET OF 12 ROSE BOTANICAL T-LIGHTS",12,"19-04-2011 10:19",2.95,14672,"United Kingdom"
"550525","21084","SET/6 COLLAGE PAPER CUPS",42,"19-04-2011 10:19",0.19,14672,"United Kingdom"
"C550530","22557","PLASTERS IN TIN VINTAGE PAISLEY ",9,"19-04-2011 10:52",1.65,13082,"United Kingdom"
"550532","22152","PLACE SETTING WHITE STAR",17,"19-04-2011 11:02",0.42,14606,"United Kingdom"
"C550537","37342","POLKADOT COFFEE CUP & SAUCER PINK",5,"19-04-2011 11:25",0.79,15932,"United Kingdom"
"550541","22224","WHITE LOVEBIRD LANTERN",15,"19-04-2011 11:33",2.95,NA,"United Kingdom"
"550541","35649","VINTAGE BEAD COSMETIC BAG ",1,"19-04-2011 11:33",6.63,NA,"United Kingdom"
"550541","37501","TEA TIME TEA SET IN GIFT BOX",5,"19-04-2011 11:33",5.79,NA,"United Kingdom"
"550541","84905","PINK BUTTERFLY CUSHION COVER ",1,"19-04-2011 11:33",4.96,NA,"United Kingdom"
"550541","84946","ANTIQUE SILVER T-LIGHT GLASS",30,"19-04-2011 11:33",2.46,NA,"United Kingdom"
"550541","85198","ASSORTED FARMYARD ANIMALS IN BUCKET",2,"19-04-2011 11:33",1.63,NA,"United Kingdom"
"550541","22672","FRENCH BATHROOM SIGN BLUE METAL",5,"19-04-2011 11:33",1.65,NA,"United Kingdom"
"550541","22677","FRENCH BLUE METAL DOOR SIGN 2",4,"19-04-2011 11:33",1.25,NA,"United Kingdom"
"550541","22683","FRENCH BLUE METAL DOOR SIGN 8",6,"19-04-2011 11:33",1.25,NA,"United Kingdom"
"550541","22684","FRENCH BLUE METAL DOOR SIGN 9",5,"19-04-2011 11:33",1.25,NA,"United Kingdom"
"550542","21084","SET/6 COLLAGE PAPER CUPS",6,"19-04-2011 11:37",0.83,NA,"United Kingdom"
"550542","21090","SET/6 COLLAGE PAPER PLATES",6,"19-04-2011 11:37",0.83,NA,"United Kingdom"
"550542","21289","LARGE STRIPES CHOCOLATE GIFT BAG",4,"19-04-2011 11:37",1.25,NA,"United Kingdom"
"550542","22255","FELT TOADSTOOL  SMALL",9,"19-04-2011 11:37",1.63,NA,"United Kingdom"
"550542","22467","GUMBALL COAT RACK",20,"19-04-2011 11:37",4.96,NA,"United Kingdom"
"550542","85123A","WHITE HANGING HEART T-LIGHT HOLDER",29,"19-04-2011 11:37",2.95,NA,"United Kingdom"
"550542","85212","MINI PAINTED GARDEN DECORATION ",6,"19-04-2011 11:37",1.63,NA,"United Kingdom"
"550542","90135A","ORANGE/FUSCHIA STONES NECKLACE",1,"19-04-2011 11:37",4.98,NA,"United Kingdom"
"550542","90159","COTE D'AZURE NECKLACE",1,"19-04-2011 11:37",4.98,NA,"United Kingdom"
"550542","22675","FRENCH KITCHEN SIGN BLUE METAL",6,"19-04-2011 11:37",1.25,NA,"United Kingdom"
"550606","47593B","SCOTTIE DOGS BABY BIB",96,"19-04-2011 12:08",0.39,12594,"Italy"
"550607","23205","CHARLOTTE BAG VINTAGE ALPHABET ",2,"19-04-2011 12:17",0.85,16919,"United Kingdom"
"550608","22970","LONDON BUS COFFEE MUG",462,"19-04-2011 12:19",2.1,12901,"United Kingdom"
"550612","22354","RETROSPOT PADDED SEAT CUSHION",12,"19-04-2011 12:26",3.75,14662,"United Kingdom"
"550615","21925","UNION STRIPE CUSHION COVER ",10,"19-04-2011 12:41",1.25,16730,"United Kingdom"
"550619","85173","SET/6 FROG PRINCE T-LIGHT CANDLES",12,"19-04-2011 13:21",2.55,15717,"United Kingdom"
"550621","17091A","LAVENDER INCENSE IN TIN",12,"19-04-2011 13:41",0.38,13263,"United Kingdom"
"550621","23153","ZINC SWEETHEART WIRE LETTER RACK",2,"19-04-2011 13:41",3.75,13263,"United Kingdom"
"550621","84576","BLUE CAT BISCUIT BARREL PINK HEART",6,"19-04-2011 13:41",1.95,13263,"United Kingdom"
"550622","84921","CREAM AND PINK FLOWERS PONY ",6,"19-04-2011 13:49",3.75,13735,"United Kingdom"
"550622","21715","GIRLS VINTAGE TIN SEASIDE BUCKET",12,"19-04-2011 13:49",2.55,13735,"United Kingdom"
"550622","21718","RED METAL BEACH SPADE ",15,"19-04-2011 13:49",1.25,13735,"United Kingdom"
"550622","82580","BATHROOM METAL SIGN",10,"19-04-2011 13:49",0.55,13735,"United Kingdom"
"550622","23146","TRIPLE HOOK ANTIQUE IVORY ROSE",1,"19-04-2011 13:49",3.29,13735,"United Kingdom"
"550622","84279P","CHERRY BLOSSOM  DECORATIVE FLASK",6,"19-04-2011 13:49",3.75,13735,"United Kingdom"
"550622","84279B","CHERRY BLOSSOM DECORATIVE FLASK",6,"19-04-2011 13:49",3.75,13735,"United Kingdom"
"550623","46000S","POLYESTER FILLER PAD 40x40cm",36,"19-04-2011 13:56",1.45,13719,"United Kingdom"
"550624","23061","VINTAGE EMBOSSED HEART",12,"19-04-2011 13:57",1.25,14201,"United Kingdom"
"550625","22893","MINI CAKE STAND T-LIGHT HOLDER",288,"19-04-2011 14:02",0.36,12619,"Germany"
"550626","47013C","WINE BOTTLE DRESSING DARK BLUE",5,"19-04-2011 14:23",0.12,13184,"United Kingdom"
"550626","47013A","WINE BOTTLE DRESSING LT.BLUE",5,"19-04-2011 14:23",0.12,13184,"United Kingdom"
"550626","85199L","LARGE HANGING IVORY & RED WOOD BIRD",5,"19-04-2011 14:23",0.65,13184,"United Kingdom"
"550626","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",20,"19-04-2011 14:23",0.85,13184,"United Kingdom"
"550626","37489A","YELLOW/PINK FLOWER DESIGN BIG MUG",4,"19-04-2011 14:23",0.39,13184,"United Kingdom"
"550626","37489D","PINK/GREEN FLOWER DESIGN BIG MUG",4,"19-04-2011 14:23",0.39,13184,"United Kingdom"
"550626","37489B","BLUE/YELLOW FLOWER DESIGN BIG MUG",4,"19-04-2011 14:23",0.39,13184,"United Kingdom"
"550626","37489C","GREEN/BLUE FLOWER DESIGN BIG MUG",4,"19-04-2011 14:23",0.39,13184,"United Kingdom"
"550628","21654","RIDGED GLASS FINGER BOWL",66,"19-04-2011 14:37",0.39,13101,"United Kingdom"
"550630","85163B","BLACK BAROQUE WALL CLOCK ",12,"19-04-2011 14:49",3.95,14298,"United Kingdom"
"550630","85163A","WHITE BAROQUE WALL CLOCK ",12,"19-04-2011 14:49",3.95,14298,"United Kingdom"
"550630","84663A","GRASS HOPPER WOODEN WALL CLOCK ",20,"19-04-2011 14:49",1.95,14298,"United Kingdom"
"550630","22461","SAVOY ART DECO CLOCK",24,"19-04-2011 14:49",3.95,14298,"United Kingdom"
"550630","85145","JARDIN ETCHED GLASS LARGE BELL JAR",12,"19-04-2011 14:49",3.95,14298,"United Kingdom"
"550630","85111","SILVER GLITTER FLOWER VOTIVE HOLDER",48,"19-04-2011 14:49",0.29,14298,"United Kingdom"
"550630","85016","SET OF 6 VINTAGE NOTELETS KIT",24,"19-04-2011 14:49",0.65,14298,"United Kingdom"
"550630","85015","SET OF 12  VINTAGE POSTCARD SET",24,"19-04-2011 14:49",0.65,14298,"United Kingdom"
"550630","85017B","ENVELOPE 50 BLOSSOM IMAGES",24,"19-04-2011 14:49",0.42,14298,"United Kingdom"
